geo_id_ct,muni_nei,fips,total_pop,Male,Female,Under 5 years,5 to 9 years,10 to 14 years,15 to 17 years,18 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 to 74 years,75 to 84 years,85 years and over,Black,Indigenous/Native American,Asian,Native Hawaiian/Pacific Islander,White,Two or More Races,households,Family Households,Nonfamily Households,Households with Children,Households with No Children,over_25_dem,Less than High School,High School Degree or Equivalent,Some College,Bachelor's Degree,Master's Degree,Doctoral/Professional Degree,civ_lf_denom,Employed,Unemployed,hhincome,Owner-Occupied Housing Units,Renter-Occupied Housing Units,workers_16up_denom,Public Transportation,Bicycle,Walking,No Vehicle,One Vehicle,Two or More Vehicles
5154.01,Swissvale,42003515401,2212,51.4,48.6,7.59,4.2,3.12,1.76,4.02,15.69,21.52,9.31,17.9,10.31,3.03,1.54,3.53,0,2.58,0,89.83,0.41,1124,43.95,56.05,15.66,84.34,1754,6.56,15.56,18.76,30.1,20.07,8.95,1378,96.81,3.19,69118,64.68,35.32,1317,19.89,1.44,0.76,11.65,47.33,41.01
5161,Edgewood,42003516100,1372,47.23,52.77,5.69,3.13,3.72,3.28,3.86,25.95,14.87,12.83,12.68,8.82,2.99,2.19,4.45,0,2.33,0,89.65,3.57,705,48.79,51.21,19.01,80.99,1102,1.63,8.08,16.52,25.5,27.86,20.41,906,96.58,3.42,91563,66.24,33.76,867,16.84,1.5,3.46,3.12,48.09,48.79
5162,Edgewood,42003516200,1668,43.82,56.18,9.71,6.29,1.68,0.6,5.22,24.76,15.47,12.59,9.95,9.89,1.86,1.98,11.63,0,0.72,0,85.25,2.1,828,49.52,50.48,21.14,78.86,1276,1.88,13.87,21.94,20.61,24.92,16.77,1100,95.73,4.27,70688,64.13,35.87,1036,11,0.97,0.48,6.4,57.25,36.36
5170,Braddock Hills,42003517000,1653,43.5,56.5,5.14,2.66,4.23,1.75,7.32,11.25,7.86,17.12,19,14.7,4.78,4.17,32.37,0.24,0.6,0,62.92,3.39,942,40.45,59.55,17.73,82.27,1304,8.51,30.98,36.27,14.65,8.59,1,840,95.24,4.76,31087,54.35,45.65,779,11.3,0,0.77,35.35,29.62,35.04
5180.01,Forest Hills,42003518001,3056,49.84,50.16,2.09,3.66,4.22,2.42,4.09,12.47,11.65,10.05,23.63,15.35,7.59,2.78,3.01,0,0.52,0,95.68,0.79,1586,52.08,47.92,14.19,85.81,2552,0.39,14.89,16.54,34.99,19.91,13.28,1810,98.07,1.93,83750,83.48,16.52,1741,9.88,0,1.55,3.78,44.51,51.7
5190,Churchill,42003519000,2957,47.65,52.35,4.43,5.34,5.34,3.45,0.78,9.4,8.22,15.96,17.62,17.15,8.83,3.48,20.63,0,2.91,0,72.88,3.58,1277,72.04,27.96,17.62,82.38,2385,1.26,16.9,17.36,34.55,19.25,10.7,1571,93.32,6.68,93171,92.87,7.13,1444,3.95,0,2.29,1.33,30.54,68.14
5200.01,Wilkins Twp,42003520001,3168,44.79,55.21,2.15,3.98,6.06,3.5,4.61,15.5,10.48,10.76,17.3,8.27,11.58,5.81,12.15,0,0,0,82.42,5.43,1510,55.63,44.37,16.09,83.91,2525,3.05,25.03,34.81,21.66,9.98,5.46,1498,97.4,2.6,65179,65.76,34.24,1459,3.29,0,0,3.91,46.75,49.34
5200.02,Wilkins Twp,42003520002,3036,48.55,51.45,5.63,3.46,4.64,0.46,9.19,18.74,11.23,11.43,15.18,14.23,4.05,1.75,20.45,0.23,0.82,0,72.2,6.29,1519,48.91,51.09,17.71,82.29,2326,4.39,28.59,31,25.58,8.34,2.1,1799,94.11,5.89,48854,63.73,36.27,1693,8.27,0,1.65,2.7,55.63,41.67
5211,Monroeville,42003521100,4256,46.71,53.29,5.8,5.36,2.98,3.08,8.6,15.41,6.32,11.4,19.74,13.28,6.04,2,20.98,0,2.14,0,72.77,3.76,1704,74,26,25.41,74.59,3157,1.81,26.04,34.56,22.14,11.5,3.96,2510,96.49,3.51,82813,95.6,4.4,2413,5.18,0,2.11,0.59,37.03,62.38
5212,Monroeville,42003521200,4159,46.74,53.26,3.75,6.04,6.44,2.93,5.89,20.15,12.21,10.44,14.11,9.04,4.62,4.38,11.95,0,7.02,0,77.76,2.84,1862,54.19,45.81,23.95,76.05,3117,5.29,29.1,32.53,20.79,10.56,1.73,2158,93.23,6.77,57712,58.65,41.35,1986,2.97,0,0,6.07,42.64,51.28
5213.01,Monroeville,42003521301,4123,46.2,53.8,4.41,4.83,3.93,3.74,8.8,11.47,12.1,10.77,14.58,12.81,5.8,6.77,19.86,0.15,4.63,0,70.99,4.37,1963,46.71,53.29,20.48,79.52,3063,8.55,25.24,24,28.57,10.51,3.14,2032,96.51,3.49,47422,44.42,55.58,1923,8.37,0,2.24,14.31,46.05,39.64
5213.02,Monroeville,42003521302,4461,47.43,52.57,7.62,6.59,1.5,1.88,6.72,16.16,13.94,13.49,12.87,7.94,5.2,6.07,10.98,0,9.53,0,77.94,1.55,2132,57.27,42.73,25.47,74.53,3376,6.93,32.14,25.83,19.37,11.32,4.41,2475,93.94,6.06,63365,42.73,57.27,2293,9.07,0,0.7,8.3,48.17,43.52
5214.01,Monroeville,42003521401,3007,50.22,49.78,7.32,1.9,3.99,1.7,6.15,12.97,10.71,10.77,18.22,13.34,8.28,4.66,5.72,0,6.75,0,84.2,1.26,1279,65.21,34.79,20.25,79.75,2374,2.65,29.74,26.66,24.77,12.22,3.96,1594,99.18,0.82,68631,70.45,29.55,1562,2.82,0,0.06,1.49,39.25,59.26
5214.02,Monroeville,42003521402,3666,48.28,51.72,2.45,4.31,6.08,4.04,3.19,11.92,10.75,14.62,16.72,19.78,3.52,2.62,6.63,0.16,9.49,0,77.3,5.37,1448,82.6,17.4,23.83,76.17,2930,1.71,13.75,23.65,37.13,15.43,8.33,1968,95.07,4.93,105417,93.51,6.49,1844,4.34,0,0,2.9,21.06,76.04
5215,Monroeville,42003521500,4078,48.16,51.84,2.62,3.38,3.78,5.39,6.11,9.44,10.91,12.8,17.7,12.73,10.35,4.78,6.45,0,4.54,0,80.53,8.31,1863,58.35,41.65,18.41,81.59,3210,3.52,22.02,33.8,24.33,11.28,5.05,2089,95.17,4.83,66627,81.8,18.2,1946,5.86,0,0.87,8.75,32.96,58.29
5220,Pitcairn,42003522000,3195,45.73,54.27,10.17,8.58,2.75,2.82,6.35,14.62,10.67,11.24,17.56,8.11,4.19,2.94,23.79,0,3.16,0,66.95,5.38,1458,55.97,44.03,31.34,68.66,2215,14.49,35.26,32.51,14.27,3.07,0.41,1473,92.4,7.6,32864,42.87,57.13,1335,12.66,0,1.72,18.86,53.09,28.04
5231,Penn Hills,42003523100,3697,43.17,56.83,4.27,2.92,4.35,5.57,9.87,10.85,8.11,13.61,18.47,14.23,6.17,1.57,74.38,0.43,0.35,1.57,12.52,6.92,1552,58.25,41.75,21.65,78.35,2699,7.6,32.16,33.75,16.08,6.78,3.63,1942,91.45,8.55,53250,76.22,23.78,1764,20.8,0.91,0.57,9.79,51.87,38.34
5232,Penn Hills,42003523200,4195,41.48,58.52,12.66,3.98,8.34,1.74,9.94,19.81,6.51,11.63,12.68,8.25,1.88,2.57,62.93,0,0.26,0,30.15,6.36,1740,63.39,36.61,36.32,63.68,2657,2.45,33.42,28.38,20.21,12.08,3.46,2417,86.72,13.28,51988,67.59,32.41,2082,13.88,0,0.67,11.26,53.51,35.23
5233,Penn Hills,42003523300,3932,47.58,52.42,3.05,5.9,5.8,4.48,9.05,10.3,10.73,16.63,18.31,7.1,5.54,3.1,38.86,0.33,0,0,58.6,2.21,1642,66.87,33.13,22.84,77.16,2820,4.04,31.49,28.79,18.26,14.18,3.23,2242,92.95,7.05,60184,84.17,15.83,2083,17.76,0,0.05,7.86,40.8,51.35
5234,Penn Hills,42003523400,4794,51,49,3.94,5.05,5.28,3.13,8.24,11.45,13.04,12.6,16,13.64,5.38,2.25,40.93,0,0.25,0,55.17,2.21,2391,58.05,41.95,22.12,77.88,3565,4.57,22.95,37.73,19.64,13.1,2.02,2697,96.29,3.71,53039,73.57,26.43,2597,8.01,0,1.23,9.58,51.44,38.98
5235.01,Penn Hills,42003523501,4287,48.57,51.43,3.92,5.53,5.32,3.71,3.17,16.14,13.02,11.5,17.73,11.92,5.67,2.38,45.11,0,1.31,0,46.16,5.6,1839,67.21,32.79,27.24,72.76,3359,2.38,33.46,38.67,16.02,8.84,0.63,2340,98.38,1.62,57401,76.4,23.6,2272,7.44,0,1.28,2.56,34.86,62.58
5235.02,Penn Hills,42003523502,1491,46.14,53.86,7.04,5.43,4.02,1.34,7.85,16.3,11.67,15.29,16.97,8.32,4.02,1.74,25.89,0,0,0,72.03,2.08,657,57.08,42.92,22.22,77.78,1108,10.02,32.85,31.23,12.91,11.46,1.53,897,91.53,8.47,43170,69.71,30.29,794,9.45,0,1.39,12.02,43.38,44.6
5236,Penn Hills,42003523600,4724,42.29,57.71,4.93,6.22,4,3.79,3.66,12.96,8.78,15.86,14.52,11.22,7.6,6.46,36.09,0,0.21,0,56.16,3.13,2042,61.12,38.88,27.96,72.04,3656,6.04,26.61,33.04,19.17,12.47,2.66,2340,95.81,4.19,61395,74.34,25.66,2178,6.93,0,0.05,14.3,42.95,42.75
5237.01,Penn Hills,42003523701,4065,50.28,49.72,7.01,5.09,3.74,3.69,6.03,11.49,11.91,9.5,18.82,12.45,7.82,2.46,10.43,0,0.22,0,78.43,10.92,1844,59.82,40.18,19.36,80.64,3026,4.82,34.3,34.2,17.02,7.17,2.48,2070,96.47,3.53,56892,80.53,19.47,1968,2.59,0,2.08,3.52,42.14,54.33
5237.02,Penn Hills,42003523702,5462,51.89,48.11,7.05,1.39,3.61,4.06,11.2,14.87,13,12.36,12.96,12.18,5.68,1.65,27.88,0,0.2,0,64.54,5.79,2520,68.69,31.31,26.39,73.61,3970,9.35,30.25,33.25,17.56,8.66,0.93,3287,94.62,5.38,52679,67.38,32.62,3079,4.25,0,4.87,10.99,38.33,50.68
5238,Penn Hills,42003523800,4670,53.38,46.62,3.77,3.49,7.19,3.36,2.91,14.97,11.65,11.71,15.63,10.09,7.22,8.01,21.65,0,0,0,75.82,2.53,2325,47.35,52.65,15.87,84.13,3702,2.7,34.33,26.15,23.55,11.91,1.35,2314,97.28,2.72,54025,74.84,25.16,2193,6.34,0,0.91,13.68,47.1,39.23
5240,Verona,42003524000,2767,48.36,51.64,2.86,6.54,6.18,2.71,8.38,12.72,13.12,12.87,14.56,11.89,5.6,2.57,12.76,0.22,0,0,82.26,4.12,1253,57.46,42.54,22.98,77.02,2029,7.69,37.31,30.75,15.92,7.89,0.45,1515,95.45,4.55,46146,49.24,50.76,1435,5.09,0.42,2.16,16.92,39.58,43.5
5251,Oakmont,42003525100,1865,44.02,55.98,3.43,3.91,4.93,1.66,4.83,15.82,9.92,16.19,16.78,16.46,4.34,1.72,2.36,0.32,4.5,0,90.13,2.68,944,50.95,49.05,16.31,83.69,1515,2.38,14.32,22.11,34.85,15.64,10.69,1161,96.47,3.53,83906,80.3,19.7,1094,1.28,0,1.46,4.98,39.94,55.09
5252,Oakmont,42003525200,2269,43.23,56.77,5.64,3.66,2.38,0.53,3.53,15.56,12.83,9.43,15.29,12.47,10.89,7.8,0.26,0,0,0,98.1,1.63,1261,36.56,63.44,11.02,88.98,1912,8.16,23.33,19.4,28.56,16.58,3.97,1198,93.41,6.59,58041,38.22,61.78,1112,1.8,0,3.51,12.53,54.08,33.39
5253,Oakmont,42003525300,2346,46.46,53.54,4.13,7.25,5.2,4.35,6.56,9.63,12.75,12.79,13.38,11.51,7.37,5.07,0.68,0,0.26,0,97.1,1.24,935,65.99,34.01,24.06,75.94,1701,3.94,23.4,23.22,29.92,11.17,8.35,1221,97.62,2.38,79135,67.06,32.94,1146,0.44,0,2.79,6.42,30.27,63.32
5261.01,Plum,42003526101,7400,45.61,54.39,3.74,5.95,5.82,4.09,5.96,9.95,12.66,13.14,17.01,10.92,3.73,7.03,3.45,0,0.28,0,93.89,2.38,3159,67.52,32.48,25.67,74.33,5508,2.83,21.51,29.45,30.01,12.18,4.01,3991,98.35,1.65,90943,75.4,24.6,3853,0.55,0,0.62,9.21,25.04,65.75
5261.02,Plum,42003526102,2115,49.69,50.31,4.49,5.86,3.12,3.92,8.75,13.9,7.33,10.59,19.62,10.17,8.89,3.36,0,0,0,1.09,98.91,0,909,71.62,28.38,23.98,76.02,1562,7.55,37.07,26.18,18.25,6.02,4.93,1092,97.71,2.29,62176,77.34,22.66,1052,0,0,0,5.39,27.83,66.77
5262.01,Plum,42003526201,3865,48.28,51.72,7.55,6.52,6.24,2.2,3.57,12.55,11.28,13.17,18.01,11.15,5.59,2.17,3.36,0,0,0,90.92,5.72,1541,76.64,23.36,30.89,69.11,2857,3.33,29.02,30.94,25.55,10.89,0.28,2009,98.81,1.19,82531,90.72,9.28,1938,1.55,0,1.44,5.71,23.49,70.79
5262.02,Plum,42003526202,4731,46.33,53.67,7.1,4.82,8.01,3.26,4.27,13.87,10.65,16.57,13.15,8.29,7.29,2.73,7.4,0.53,0.32,0,85.99,5.77,1927,72.81,27.19,31.29,68.71,3432,7.28,32.84,30.01,21.5,6.53,1.84,2513,91.33,8.67,64668,83.08,16.92,2267,1.94,0,0.93,2.7,30.1,67.2
5263.01,Plum,42003526301,4014,50.35,49.65,3.71,5.36,5.85,3.86,6.2,6.63,14,15.12,14.45,15.17,7.8,1.84,0,0,0.67,0,98.98,0.35,1654,77.69,22.31,21.34,78.66,3011,3.02,26.97,35.24,24.68,9.23,0.87,2180,97.16,2.84,79948,98.55,1.45,2100,4.38,0,0,0.91,24.97,74.12
5263.02,Plum,42003526302,5070,49.47,50.53,5.25,5.35,3.94,3.61,6.37,15.72,13.21,10.26,15.86,13.31,5.86,1.26,2.72,0,0.14,0,95.82,1.32,2176,67.56,32.44,25.32,74.68,3827,3.24,26.26,36.5,22.13,8.47,3.4,2971,98.15,1.85,73971,61.26,38.74,2922,2.94,0.65,0,4.64,36.31,59.06
5509,McKeesport,42003550900,1866,45.02,54.98,10.61,5.89,5.41,3.59,7.13,16.99,6.11,14.31,16.24,7.07,4.02,2.63,64.79,0,0,0,27.6,7.07,736,55.03,44.97,29.62,70.38,1257,14.96,39.78,35.64,5.65,2.78,1.19,869,84.93,15.07,29615,34.92,65.08,703,12.38,1.71,13.37,48.51,29.89,21.6
5512,McKeesport,42003551200,3381,42.53,57.47,3.31,3.31,7.48,6.24,4.05,10.23,12.87,17.24,15.73,10.62,4.85,4.05,34.49,0,2.84,0,58.92,3.08,1718,44.82,55.18,17.05,82.95,2556,9.9,47.07,30.79,7.94,3.33,0.98,1694,83.53,16.47,25872,48.25,51.75,1300,11.08,0.62,14.62,29.8,40.51,29.69
5513,McKeesport,42003551300,2622,48.51,51.49,4.42,3.43,5.64,2.86,5.3,14.72,8.62,17.32,13.39,15.68,4.5,4.12,7.13,0,0.31,0,91.53,1.03,1251,55.08,44.92,22.86,77.14,2054,6.13,38.12,35.15,13.88,6.23,0.49,1453,97.59,2.41,57168,66.35,33.65,1396,2.36,0,6.38,6.71,39.49,53.8
5519,McKeesport,42003551900,1474,51.36,48.64,5.97,2.92,3.6,0.88,9.97,8.75,11.53,14.65,19.06,14.52,3.87,4.27,39.89,0,0,0,53.53,6.58,909,28.16,71.84,13.09,86.91,1130,16.73,42.04,34.42,5.93,0.88,0,675,66.22,33.78,13662,14.52,85.48,447,24.38,3.8,16.33,66.23,23.43,10.34
5520,McKeesport,42003552000,2428,46.91,53.09,6.22,1.98,6.18,4.37,11.49,13.96,11.82,14.04,16.47,7.37,2.59,3.5,55.27,0.29,0,0,39.62,4.82,1181,53.43,46.57,23.29,76.71,1694,8.56,38.02,45.57,3.78,3.07,1,1187,96.29,3.71,32698,59.7,40.3,1084,22.79,0,3.69,27.52,45.64,26.84
5521,McKeesport,42003552100,1500,43.07,56.93,2.4,13.73,4.67,5.27,4.07,8.47,5.2,7.93,11.8,14.73,10.73,11,50.93,0.67,0.33,0,45.8,2.27,457,46.39,53.61,40.7,59.3,1048,18.23,51.81,21.37,3.72,3.44,1.43,345,98.84,1.16,16623,22.32,77.68,317,38.8,0,2.84,57.11,32.39,10.5
5522,McKeesport,42003552200,870,38.97,61.03,7.13,2.99,5.52,0,0.8,15.63,10.8,14.37,20.46,13.91,6.78,1.61,5.17,0,0,0,91.38,2.07,438,50.46,49.54,20.09,79.91,727,11.69,45.39,32.46,10.45,0,0,380,84.21,15.79,23382,63.7,36.3,315,10.48,0,7.94,17.81,52.28,29.91
5523,McKeesport,42003552300,1701,45.68,54.32,6.23,5.11,11.41,3.7,6.64,15.76,11.17,16.64,6.29,8.47,7.76,0.82,56.32,0,0,0,35.57,7.88,816,47.18,52.82,26.84,73.16,1138,16.52,35.85,37.52,7.38,1.76,0.97,796,84.05,15.95,31983,51.35,48.65,640,14.53,0,2.03,21.81,48.77,29.41
5524,McKeesport,42003552400,3383,41.92,58.08,4.58,7.83,4.49,4.52,6.36,11.32,13.01,15.08,12.95,9.13,5,5.73,18.98,0,1.48,0,76.44,2.31,1424,55.83,44.17,23.38,76.62,2443,11.95,40.61,27.47,14.7,4.87,0.41,1373,88.71,11.29,32692,66.15,33.85,1198,7.35,0,1.09,22.12,36.87,41.01
5604,Wilkinsburg,42003560400,1691,44.47,55.53,7.33,0,1.36,1.01,12.6,28.8,7.98,15.61,12.77,7.27,2.42,2.84,44.23,0,1.42,0,51.33,2.37,984,25.71,74.29,10.16,89.84,1314,4.03,18.11,25.72,30.44,18.26,3.42,1103,94.38,5.62,35854,8.64,91.36,1036,34.75,2.8,3.96,36.79,47.66,15.55
5605,Wilkinsburg,42003560500,2406,45.89,54.11,4.28,1.91,2.04,1.58,6.44,35.08,17.91,9.98,8.81,10.18,0.96,0.83,4.24,0,8.4,0,85.62,1.33,1310,43.36,56.64,11.3,88.7,2015,3.87,6.9,10.37,44.71,20.2,13.95,1789,96.2,3.8,76250,47.25,52.75,1656,20.35,1.39,1.87,6.18,52.6,41.22
5606,Wilkinsburg,42003560600,837,37.51,62.49,2.03,0.12,0,0,11.83,29.51,9.44,19.24,8.6,13.5,3.58,2.15,69.65,0,0.72,0,27.36,2.27,594,16.84,83.16,2.86,97.14,720,15.69,18.89,39.31,22.08,4.03,0,513,78.75,21.25,16196,16.67,83.33,404,29.21,3.22,2.97,54.04,29.12,16.84
5610,Wilkinsburg,42003561000,1321,47.54,52.46,12.34,5.75,6.51,2.12,7.34,23.09,9.54,10.83,10.75,6.13,2.35,3.26,70.4,0,0,0,22.79,6.81,624,45.83,54.17,24.52,75.48,871,7.58,27.55,49.6,9.3,5.97,0,682,93.7,6.3,35882,37.34,62.66,629,36.57,1.59,6.2,29.97,42.47,27.56
5611,Wilkinsburg,42003561100,994,45.88,54.12,7.14,8.85,12.47,4.93,15.09,12.17,6.24,9.36,8.65,8.65,3.52,2.92,70.42,0,0,0,7.44,22.13,348,54.89,45.11,33.33,66.67,512,13.09,49.8,31.45,5.66,0,0,374,86.63,13.37,21129,31.61,68.39,296,38.85,6.42,7.77,54.89,37.93,7.18
5612,Wilkinsburg,42003561200,1487,35.78,64.22,2.69,12.44,16.14,1.88,6.59,13.05,4.77,8.2,15,11.03,7.6,0.61,84.06,0,1.75,0,12.37,1.82,614,57.33,42.67,24.59,75.41,896,5.25,34.15,49.22,7.14,0.56,3.68,469,95.95,4.05,28333,39.09,60.91,436,27.06,0,18.81,37.62,37.79,24.6
5614,Wilkinsburg,42003561400,4053,39.35,60.65,2.84,4.52,4.74,1.97,3.75,14.34,8.02,8.66,20.77,16.28,12.51,1.6,66.15,0,0.3,0,30.15,2.29,2593,34.86,65.14,14,86,3331,6.45,31.61,34.82,14.98,11.5,0.63,2020,95.5,4.5,34981,34.48,65.52,1912,9.05,0,2.51,22.64,57.85,19.52
5615,Wilkinsburg,42003561500,2696,36.31,63.69,0.15,4.82,2.56,4.3,8.79,16.17,6.86,12.09,12.69,16.51,11.02,4.04,58.86,0,1.78,0,31.97,7.38,1737,30.51,69.49,10.36,89.64,2140,5.09,27.29,31.03,25.61,9.07,1.92,1554,90.73,9.27,37771,43.87,56.13,1364,16.57,0,5.5,18.88,61.2,19.92
5616,Arlington (Pittsburgh),42003561600,2090,45.36,54.64,5.22,8.23,4.83,3.64,8.76,20.1,12.68,13.44,12.01,6.51,3.21,1.39,30.86,0,0,0,63.88,5.26,957,51.41,48.59,25.08,74.92,1449,14.49,33.47,39.13,9.66,2.9,0.35,1214,94.89,5.11,41691,56.64,43.36,1096,19.25,0.36,3.65,31.56,41.9,26.54
5617,Mount Oliver Neighborhood (Pittsburgh),42003561700,802,54.99,45.01,5.49,10.22,6.73,5.24,7.98,15.84,12.84,5.61,18.2,4.99,5.24,1.62,25.81,0,0,0,62.84,9.23,289,73.36,26.64,41.18,58.82,516,17.44,38.37,23.45,19.96,0.78,0,396,92.42,7.58,44688,59.86,40.14,355,13.52,0,0,20.07,34.26,45.67
5619,Lincoln-Lemington-Belmar (Pittsburgh),42003561900,2467,49.66,50.34,6.97,6.16,2.76,2.96,13.09,13.05,2.15,7.94,12.97,16.09,6.45,9.4,82.04,0,0,0,12.89,3.81,974,52.05,47.95,30.39,69.61,1679,12.39,41.99,23.76,15.43,6.43,0,776,91.24,8.76,35423,54.11,45.89,693,35.35,3.32,3.9,36.45,48.46,15.09
5620,North Oakland (Pittsburgh),42003562000,2858,47.03,52.97,1.43,0,0,0,40.38,27.92,1.92,2.48,11.62,5.35,4.48,4.41,9.66,0.66,24.25,0,63.89,1.54,1936,12.71,87.29,1.91,98.09,1663,5.29,9.44,16.12,25.38,26.7,17.08,1682,90.9,9.1,22317,6.71,93.29,1468,13.56,2.86,54.84,44.99,48.04,6.96
5623,Glen Hazel (Pittsburgh),42003562300,2914,41.42,58.58,2.51,4.5,3.12,3.36,12.66,8.89,10.57,13.9,17.98,9.06,7.41,6.04,51.13,0,0.62,0,47.77,0.48,1301,50.96,49.04,20.6,79.4,2152,9.71,36.71,31.51,11.15,9.62,1.3,1096,82.94,17.06,20018,41.35,58.65,903,4.21,1.88,10.19,44.2,31.05,24.75
5624,Beltzhoover (Pittsburgh),42003562400,2723,51.49,48.51,4,6.98,14.1,3.64,6.06,17,9.29,13.26,12.05,7.05,5.69,0.88,39.81,1.32,0,0,48.62,10.25,1201,59.03,40.97,32.47,67.53,1776,7.04,44.71,27.93,17.4,1.8,1.13,1362,95.37,4.63,34458,64.36,35.64,1284,18.3,0,4.05,16.65,49.13,34.22
5625,Esplen (Pittsburgh),42003562500,2417,43.19,56.81,6.5,5.71,11.25,3.19,9.35,11.54,12.58,11.21,11.46,11.58,4.68,0.95,52.67,0,0.66,0,38.93,4.59,1085,53.73,46.27,38.71,61.29,1547,12.86,48.09,18.94,6.14,12.73,1.22,970,80.82,19.18,27111,41.57,58.43,720,9.17,0,0.14,32.9,34.01,33.08
5626,Elliott (Pittsburgh),42003562600,2520,48.93,51.07,7.42,6.31,6.79,5.83,8.49,14.05,12.7,11.83,13.97,5.83,3.49,3.29,29.01,0,0,0,62.22,8.77,1056,61.93,38.07,34.28,65.72,1642,3.29,36.78,42.87,10.72,5.85,0.49,1291,89.93,10.07,46395,57.48,42.52,1172,4.35,0,1.88,22.16,40.15,37.69
5627,Allegheny Center (Pittsburgh),42003562700,1877,48.48,51.52,3.89,0.43,0.91,0.32,20.03,36.87,8.52,8.9,5.86,8.52,3.89,1.86,24.56,0.64,7.94,0.32,63.61,2.93,1296,19.98,80.02,3.01,96.99,1397,7.66,13.17,18.32,34.22,19.76,6.87,1351,91.19,8.81,44750,9.41,90.59,1206,17,1.99,33.83,29.4,56.79,13.81
5628,East Carnegie (Pittsburgh),42003562800,1528,48.89,51.11,7.59,6.28,0.98,1.57,8.57,24.93,10.08,9.16,13.22,9.03,5.3,3.27,3.53,0,0.33,0,90.51,4.12,749,50.73,49.27,20.96,79.04,1146,9.16,35.95,22.16,24.78,7.16,0.78,897,95.65,4.35,46094,51.27,48.73,845,5.8,0,3.67,14.82,50.07,35.11
5629,Hays (Pittsburgh),42003562900,1813,45.39,54.61,6.18,8.27,7.06,2.1,5.74,19.19,11.64,11.97,12.8,8.49,5.96,0.61,15.17,0,7.5,0,70.82,6.51,770,53.9,46.1,31.04,68.96,1281,8.27,26.7,33.1,19.52,9.21,3.2,798,94.24,5.76,39731,66.23,33.77,728,16.76,1.1,2.61,23.77,36.88,39.35
5630,Chartiers City (Pittsburgh),42003563000,2918,42.56,57.44,4.76,1.13,2.09,0.86,14.43,25.6,12.92,10.28,12.23,8.26,5.21,2.23,33.45,0,0,0,63.71,2.84,1306,57.96,42.04,17.3,82.7,2239,5.76,29.61,33.18,22.02,8.71,0.71,1816,92.95,7.05,67409,57.5,42.5,1695,15.63,0,3.72,5.97,35.22,58.81
5631,Ridgemont (Pittsburgh),42003563100,3524,47.28,52.72,6.27,6.19,5.05,0.94,5.68,18.02,15.66,16.86,11.07,8.23,3.83,2.21,9.22,0,8.12,0,79.74,2.92,1676,50.89,49.11,23.03,76.97,2674,8.75,33.84,24.01,25.21,7.11,1.09,2136,97.85,2.15,59113,73.09,26.91,2026,13.18,0,1.04,7.88,50.54,41.59
5632,East Allegheny (Pittsburgh),42003563200,2088,60.3,39.7,1.72,1.34,0.34,1.87,9.2,27.68,15.13,10.01,17.05,8.86,4.93,1.87,16.24,0,0,0.67,74.62,3.11,1447,18.31,81.69,6.7,93.3,1786,7.67,27.27,17.75,26.93,15.62,4.76,1343,97.84,2.16,39943,30.06,69.94,1254,13.48,1.59,27.19,37.66,43.61,18.73
5633,Sewickley Heights,42003563300,1432,48.04,51.96,6.56,3.91,9.92,4.33,4.4,4.4,10.61,13.69,23.04,13.06,3.7,2.37,2.72,0,6.28,0,89.8,0.91,544,77.57,22.43,30.51,69.49,1015,1.58,13.3,13.99,33.89,18.13,19.11,726,97.8,2.2,169167,91.73,8.27,698,2.15,0,1,2.39,13.79,83.83
5638,Aleppo,42003563800,3853,43.71,56.29,4.98,5.19,4.72,2.1,3.27,7.63,9.21,11.71,13.94,13.03,12.8,11.42,1.22,0.31,0.31,0,95.77,2,1727,55.24,44.76,20.03,79.97,3072,2.64,22.2,23.67,31.25,12.73,7.52,1669,98.62,1.38,80038,74.35,25.65,1635,2.39,0,2.57,14.65,34.51,50.84
5639,Chalfant,42003563900,4004,48.73,51.27,4.1,6.74,4.9,1,9.67,12.19,12.76,11.06,18.11,10.74,4.32,4.42,17.81,0,1.2,0.35,70.8,9.72,1928,54.98,45.02,18.67,81.33,2947,3.26,26.43,23.41,30,12.96,3.94,2396,95.33,4.67,55980,58.04,41.96,2259,7.26,0,1.06,7.21,48.5,44.29
5640,McDonald,42003564000,6590,48.92,51.08,6.87,5.96,7.21,4.19,7.92,14.17,12.59,14.26,12.99,8.07,4.4,1.35,0.99,0,0.67,0,96.16,2.19,2541,65.01,34.99,33.29,66.71,4471,7.31,32.97,24.96,24.04,7.78,2.93,3746,97.76,2.24,84072,80.83,19.17,3633,0,0,0.22,1.5,22.47,76.04
5641,Rosslyn Farms,42003564100,883,47.9,52.1,4.42,5.78,5.66,4.64,3.51,7.59,12.68,11.44,19.82,15.18,7.59,1.7,0.23,0,1.36,0,96.26,1.93,368,77.17,22.83,25.54,74.46,671,0.75,7.45,15.8,42.77,20.72,12.52,502,97.21,2.79,150000,98.37,1.63,483,3.52,0,3.11,0.82,20.65,78.53
5642,South Versailles Twp,42003564200,2091,45.43,54.57,1.58,5.64,4.69,1.1,3.78,16.16,6.07,16.4,17.46,13.92,8.99,4.21,3.78,0,0.81,0,90.48,4.83,1015,59.21,40.79,14.78,85.22,1740,3.56,42.41,28.85,14.94,8.97,1.26,1145,96.07,3.93,60174,74.98,25.02,1097,0.55,0,0.18,2.96,40.59,56.45
