business_status,formatted_address,name,price_level,rating,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,lat,lng,census_code
OPERATIONAL,"1901 Centre Ave Suite 104, Pittsburgh, PA 15219",Salon XO PGH,NA,4.9,"['beauty_salon', 'hair_care', 'point_of_interest', 'establishment']",45,40.4434183,-79.9810402,40.44467452989272,-79.97959217010728,40.44197487010728,-79.98229182989273,40.4434183,-79.9810402,420030305001
OPERATIONAL,"706 Wood St, Pittsburgh, PA 15221",Aim High Hair Studio,NA,5,"['beauty_salon', 'point_of_interest', 'establishment']",5,40.4414734,-79.88586769999999,40.44283947989271,-79.88456562010728,40.44013982010727,-79.88726527989272,40.4414734,-79.8858677,420035647003
OPERATIONAL,"329 Technology Dr, Pittsburgh, PA 15219",Hotel Indigo Pittsburgh University-Oakland,NA,4.5,"['lodging', 'point_of_interest', 'establishment']",355,40.43120649999999,-79.959958,40.43234232989271,-79.95874257010728,40.42964267010727,-79.96144222989273,40.4312065,-79.959958,420039808001
OPERATIONAL,"500 Liberty Ave, Pittsburgh, PA 15222",Pittsburgh Spot,NA,0,"['point_of_interest', 'establishment']",0,40.441258500000004,-80.00337119999999,40.44272392989271,-80.00208237010727,40.44002427010727,-80.00478202989272,40.441258500000004,-80.0033712,420030201003
OPERATIONAL,"203 Lothrop St # 718, Pittsburgh, PA 15213",Safi Farhad MD,NA,0,"['doctor', 'health', 'point_of_interest', 'establishment']",0,40.441782,-79.961203,40.44299472989272,-79.96023207010728,40.44029507010728,-79.96293172989272,40.441782,-79.961203,420030402002
OPERATIONAL,"711 Penn Ave Floor 2, Pittsburgh, PA 15221",Vision Towards Peace Counseling,NA,5,"['health', 'point_of_interest', 'establishment']",4,40.4436117,-79.8841733,40.44491077989272,-79.88285272010727,40.44221112010727,-79.88555237989272,40.4436117,-79.8841733,420035648002
OPERATIONAL,"124 S Highland Ave #210, Pittsburgh, PA 15206",YOGAMOTIF,NA,5,"['gym', 'health', 'point_of_interest', 'establishment']",3,40.4603832,-79.9254376,40.46171887989273,-79.92385937010728,40.45901922010728,-79.92655902989272,40.4603832,-79.9254376,420031115002
OPERATIONAL,"201 N Braddock Ave, Pittsburgh, PA 15208",OJ Macklin Fitness,NA,4.9,"['gym', 'health', 'point_of_interest', 'establishment']",11,40.44874190000001,-79.8942184,40.45005942989273,-79.89279127010727,40.44735977010728,-79.89549092989272,40.4487419,-79.8942184,420031405001
OPERATIONAL,"1386 Old Freeport Rd #3b, Pittsburgh, PA 15238",Helping Others Heal,NA,4.2,"['health', 'point_of_interest', 'establishment']",5,40.4884663,-79.8723399,40.48976527989272,-79.87096612010728,40.48706562010728,-79.87366577989273,40.4884663,-79.8723399,420034211003
OPERATIONAL,"9951 Old Perry Hwy, Wexford, PA 15090",D-Fit by Deawna Fitness & Wellness Studio,NA,5,"['gym', 'health', 'point_of_interest', 'establishment']",6,40.5893266,-80.0459391,40.59064287989273,-80.04466792010729,40.58794322010728,-80.04736757989272,40.5893266,-80.0459391,420034131003
OPERATIONAL,"700 River Ave, Pittsburgh, PA 15235",Big Rock & RAC Cleaning LLC,NA,0,"['laundry', 'point_of_interest', 'establishment']",0,40.449844,-79.9968155,40.45104882989272,-79.99525347010727,40.44834917010727,-79.99795312989272,40.449844,-79.9968155,NA
OPERATIONAL,"924 Bay Ridge Ave, Pittsburgh, PA 15226",Groovy Maid,NA,4.5,"['point_of_interest', 'establishment']",52,40.3905996,-80.0208079,40.39200977989272,-80.01938317010728,40.38931012010728,-80.02208282989271,40.3905996,-80.0208079,420031918002
OPERATIONAL,"2015 Centre Ave Suite 201, Pittsburgh, PA 15219",Steel City Cleaning Solutions LLC,NA,5,"['point_of_interest', 'establishment']",9,40.4440493,-79.9799623,40.44533807989272,-79.97856757010727,40.44263842010727,-79.98126722989271,40.4440493,-79.9799623,420030501001
